"WebID","WebScale","WebUnit","PredTSN","PreyTSN","PredName","PreyName"
383,"A","1","73017","555671","Fusitriton","Sabellida"
383,"A","1","157274","557227","Pycnopodia helianthoides","Enteroctopus dofleini"
383,"A","1","557227","557227","Enteroctopus dofleini","Enteroctopus dofleini"
383,"A","1","164457","568350","Gobiesocidae","Tectura persona"
383,"A","1","157274","568351","Pycnopodia helianthoides","Tectura scutum"
383,"A","1","157224","568351","Evasterias troschelii","Tectura scutum"
383,"A","1","53963","568351","Platyhelminthes","Tectura scutum"
383,"A","1","157225","568351","Leptasterias","Tectura scutum"
383,"A","1","52551","568351","Anthopleura","Tectura scutum"
383,"A","1","164457","568351","Gobiesocidae","Tectura scutum"
383,"A","1","89688","57411","Semibalanus cariosus","Nemertea"
383,"A","1","san334","57411","Gunnel Prickleback complex","Nemertea"
383,"A","1","167196","57411","Cottidae","Nemertea"
383,"A","1","57411","57411","Nemertea","Nemertea"
383,"A","1","93294","57411","Amphipoda","Nemertea"
383,"A","1","98671","57411","Cancer","Nemertea"
383,"A","1","48739","57411","Hydrozoa","Nemertea"
383,"A","1","san102","57411","Zooplankton complex","Nemertea"
383,"A","1","568351","601","Tectura scutum","Cyanophycota"
383,"A","1","69731","601","Lottia","Cyanophycota"
383,"A","1","78819","601","Leptochiton rugatus","Cyanophycota"
383,"A","1","san102","601","Zooplankton complex","Cyanophycota"
383,"A","1","92564","601","Idoteidae","Cyanophycota"
383,"A","1","78979","601","Katharina tunicata","Cyanophycota"
383,"A","1","70395","601","Littorina","Cyanophycota"
383,"A","1","san267","601","Phytoplankton complex","Cyanophycota"
383,"A","1","93294","601","Amphipoda","Cyanophycota"
383,"A","1","568351","6501","Tectura scutum","Ulvaceae"
383,"A","1","167196","6501","Cottidae","Ulvaceae"
383,"A","1","78979","6501","Katharina tunicata","Ulvaceae"
383,"A","1","76444","6501","Siphonaria thersites","Ulvaceae"
383,"A","1","157969","6501","Strongylocentrotus droebachiensis","Ulvaceae"
383,"A","1","72878","6501","Naticidae","Ulvaceae"
383,"A","1","69794","6501","Trochidae","Ulvaceae"
383,"A","1","79452","6501","Mytilus","Ulvaceae"
383,"A","1","san334","6501","Gunnel Prickleback complex","Ulvaceae"
383,"A","1","92283","6501","Sphaeromatidae","Ulvaceae"
383,"A","1","70395","6501","Littorina","Ulvaceae"
383,"A","1","92564","6501","Idoteidae","Ulvaceae"
383,"A","1","79032","6501","Cryptochiton stelleri","Ulvaceae"
383,"A","1","157139","6501","Dermasterias imbricata","Ulvaceae"
383,"A","1","65870","6501","Nereididae","Ulvaceae"
383,"A","1","93294","6501","Amphipoda","Ulvaceae"
383,"A","1","78980","6501","Mopalia","Ulvaceae"
383,"A","1","555671","6501","Sabellida","Ulvaceae"
383,"A","1","157270","656266","Orthasterias koehleri","Balanus nubilus"
383,"A","1","157224","656266","Evasterias troschelii","Balanus nubilus"
383,"A","1","167196","65870","Cottidae","Nereididae"
383,"A","1","53963","65870","Platyhelminthes","Nereididae"
383,"A","1","65870","65870","Nereididae","Nereididae"
383,"A","1","57411","65870","Nemertea","Nereididae"
383,"A","1","157969","6720","Strongylocentrotus droebachiensis","Acrosiphoniaceae"
383,"A","1","69731","6720","Lottia","Acrosiphoniaceae"
383,"A","1","93294","6720","Amphipoda","Acrosiphoniaceae"
383,"A","1","70395","6720","Littorina","Acrosiphoniaceae"
383,"A","1","san334","6720","Gunnel Prickleback complex","Acrosiphoniaceae"
383,"A","1","78979","6720","Katharina tunicata","Acrosiphoniaceae"
383,"A","1","79032","6720","Cryptochiton stelleri","Acrosiphoniaceae"
383,"A","1","92564","6720","Idoteidae","Acrosiphoniaceae"
383,"A","1","92283","6746","Sphaeromatidae","Cladophoraceae"
383,"A","1","69794","6746","Trochidae","Cladophoraceae"
383,"A","1","93294","6746","Amphipoda","Cladophoraceae"
383,"A","1","92564","6746","Idoteidae","Cladophoraceae"
383,"A","1","69731","6746","Lottia","Cladophoraceae"
383,"A","1","70395","6746","Littorina","Cladophoraceae"
383,"A","1","72600","68076","Trichotropis cancellata","Sabellidae"
383,"A","1","167196","68076","Cottidae","Sabellidae"
383,"A","1","san334","68076","Gunnel Prickleback complex","Sabellidae"
383,"A","1","73017","68076","Fusitriton","Sabellidae"
383,"A","1","93294","6895","Amphipoda","Codiaceae"
383,"A","1","70395","6895","Littorina","Codiaceae"
383,"A","1","157969","6895","Strongylocentrotus droebachiensis","Codiaceae"
383,"A","1","92564","6895","Idoteidae","Codiaceae"
383,"A","1","69794","6895","Trochidae","Codiaceae"
383,"A","1","157270","69662","Orthasterias koehleri","Acmaea mitra"
383,"A","1","73017","69662","Fusitriton","Acmaea mitra"
383,"A","1","73296","69731","Nucella lima","Lottia"
383,"A","1","53963","69731","Platyhelminthes","Lottia"
383,"A","1","157225","69731","Leptasterias","Lottia"
383,"A","1","73294","69731","Nucella lamellosa","Lottia"
383,"A","1","164457","69731","Gobiesocidae","Lottia"
383,"A","1","157224","69731","Evasterias troschelii","Lottia"
383,"A","1","157274","69731","Pycnopodia helianthoides","Lottia"
383,"A","1","167196","69731","Cottidae","Lottia"
383,"A","1","97774","69731","Paguridae","Lottia"
383,"A","1","57411","69731","Nemertea","Lottia"
383,"A","1","157225","69794","Leptasterias","Trochidae"
383,"A","1","98671","69794","Cancer","Trochidae"
383,"A","1","157274","69794","Pycnopodia helianthoides","Trochidae"
383,"A","1","157224","69794","Evasterias troschelii","Trochidae"
383,"A","1","52551","69794","Anthopleura","Trochidae"
383,"A","1","167196","69794","Cottidae","Trochidae"
383,"A","1","157969","70370","Strongylocentrotus droebachiensis","Lacuna"
383,"A","1","167196","70370","Cottidae","Lacuna"
383,"A","1","78979","70370","Katharina tunicata","Lacuna"
383,"A","1","san334","70370","Gunnel Prickleback complex","Lacuna"
383,"A","1","157225","70370","Leptasterias","Lacuna"
383,"A","1","159300","70395","Styela","Littorina"
383,"A","1","557227","70395","Enteroctopus dofleini","Littorina"
383,"A","1","san102","70395","Zooplankton complex","Littorina"
383,"A","1","164457","70395","Gobiesocidae","Littorina"
383,"A","1","73296","70395","Nucella lima","Littorina"
383,"A","1","san334","70395","Gunnel Prickleback complex","Littorina"
383,"A","1","167196","70395","Cottidae","Littorina"
383,"A","1","53963","70395","Platyhelminthes","Littorina"
383,"A","1","73295","70395","Nucella emarginata","Littorina"
383,"A","1","52551","70395","Anthopleura","Littorina"
383,"A","1","98671","70395","Cancer","Littorina"
383,"A","1","57411","70395","Nemertea","Littorina"
383,"A","1","157224","70395","Evasterias troschelii","Littorina"
383,"A","1","157225","70395","Leptasterias","Littorina"
383,"A","1","157274","70395","Pycnopodia helianthoides","Littorina"
383,"A","1","157274","72600","Pycnopodia helianthoides","Trichotropis cancellata"
383,"A","1","157225","72600","Leptasterias","Trichotropis cancellata"
383,"A","1","557227","72600","Enteroctopus dofleini","Trichotropis cancellata"
383,"A","1","157139","72600","Dermasterias imbricata","Trichotropis cancellata"
383,"A","1","73294","72600","Nucella lamellosa","Trichotropis cancellata"
383,"A","1","98671","72600","Cancer","Trichotropis cancellata"
383,"A","1","72878","72878","Naticidae","Naticidae"
383,"A","1","164457","72878","Gobiesocidae","Naticidae"
383,"A","1","53963","72878","Platyhelminthes","Naticidae"
383,"A","1","73017","72878","Fusitriton","Naticidae"
383,"A","1","167196","72878","Cottidae","Naticidae"
383,"A","1","157325","72878","Ophiuroidea","Naticidae"
383,"A","1","557227","72878","Enteroctopus dofleini","Naticidae"
383,"A","1","157274","72878","Pycnopodia helianthoides","Naticidae"
383,"A","1","79032","73017","Cryptochiton stelleri","Fusitriton"
383,"A","1","157274","73017","Pycnopodia helianthoides","Fusitriton"
383,"A","1","157969","73017","Strongylocentrotus droebachiensis","Fusitriton"
383,"A","1","73017","73017","Fusitriton","Fusitriton"
383,"A","1","157225","73293","Leptasterias","Nucella canaliculata"
383,"A","1","97774","73294","Paguridae","Nucella lamellosa"
383,"A","1","78980","73294","Mopalia","Nucella lamellosa"
383,"A","1","157274","73294","Pycnopodia helianthoides","Nucella lamellosa"
383,"A","1","157969","73294","Strongylocentrotus droebachiensis","Nucella lamellosa"
383,"A","1","157224","73294","Evasterias troschelii","Nucella lamellosa"
383,"A","1","167196","73294","Cottidae","Nucella lamellosa"
383,"A","1","98671","73294","Cancer","Nucella lamellosa"
383,"A","1","92564","73294","Idoteidae","Nucella lamellosa"
383,"A","1","57411","73294","Nemertea","Nucella lamellosa"
383,"A","1","157225","73294","Leptasterias","Nucella lamellosa"
383,"A","1","92283","73295","Sphaeromatidae","Nucella emarginata"
383,"A","1","164457","73295","Gobiesocidae","Nucella emarginata"
383,"A","1","98671","73295","Cancer","Nucella emarginata"
383,"A","1","97774","73295","Paguridae","Nucella emarginata"
383,"A","1","157225","73295","Leptasterias","Nucella emarginata"
383,"A","1","557227","73295","Enteroctopus dofleini","Nucella emarginata"
383,"A","1","57411","73295","Nemertea","Nucella emarginata"
383,"A","1","73295","73295","Nucella emarginata","Nucella emarginata"
383,"A","1","92564","73295","Idoteidae","Nucella emarginata"
383,"A","1","78980","73295","Mopalia","Nucella emarginata"
383,"A","1","557227","73296","Enteroctopus dofleini","Nucella lima"
383,"A","1","157224","73296","Evasterias troschelii","Nucella lima"
383,"A","1","98671","73727","Cancer","Buccinum"
383,"A","1","157225","73727","Leptasterias","Buccinum"
383,"A","1","53963","73727","Platyhelminthes","Buccinum"
383,"A","1","72878","73727","Naticidae","Buccinum"
383,"A","1","73727","73727","Buccinum","Buccinum"
383,"A","1","157969","73727","Strongylocentrotus droebachiensis","Buccinum"
383,"A","1","78699","78699","Hermissenda crassicornis","Hermissenda crassicornis"
383,"A","1","96746","78699","Hippolytidae","Hermissenda crassicornis"
383,"A","1","157270","78897","Orthasterias koehleri","Tonicella"
383,"A","1","157224","78897","Evasterias troschelii","Tonicella"
383,"A","1","557227","78897","Enteroctopus dofleini","Tonicella"
383,"A","1","73017","78897","Fusitriton","Tonicella"
383,"A","1","157139","78897","Dermasterias imbricata","Tonicella"
383,"A","1","157225","78897","Leptasterias","Tonicella"
383,"A","1","164457","78897","Gobiesocidae","Tonicella"
383,"A","1","157225","78979","Leptasterias","Katharina tunicata"
383,"A","1","157969","78979","Strongylocentrotus droebachiensis","Katharina tunicata"
383,"A","1","157139","78979","Dermasterias imbricata","Katharina tunicata"
383,"A","1","167196","78979","Cottidae","Katharina tunicata"
383,"A","1","157274","78979","Pycnopodia helianthoides","Katharina tunicata"
383,"A","1","157224","78979","Evasterias troschelii","Katharina tunicata"
383,"A","1","157270","78979","Orthasterias koehleri","Katharina tunicata"
383,"A","1","73017","78979","Fusitriton","Katharina tunicata"
383,"A","1","157225","78980","Leptasterias","Mopalia"
383,"A","1","157274","78980","Pycnopodia helianthoides","Mopalia"
383,"A","1","157270","78980","Orthasterias koehleri","Mopalia"
383,"A","1","157274","79032","Pycnopodia helianthoides","Cryptochiton stelleri"
383,"A","1","73017","79032","Fusitriton","Cryptochiton stelleri"
383,"A","1","167196","79032","Cottidae","Cryptochiton stelleri"
383,"A","1","89688","79452","Semibalanus cariosus","Mytilus"
383,"A","1","73293","79452","Nucella canaliculata","Mytilus"
383,"A","1","557227","79452","Enteroctopus dofleini","Mytilus"
383,"A","1","157225","79452","Leptasterias","Mytilus"
383,"A","1","157224","79452","Evasterias troschelii","Mytilus"
383,"A","1","73294","79452","Nucella lamellosa","Mytilus"
383,"A","1","98671","79452","Cancer","Mytilus"
383,"A","1","52551","79452","Anthopleura","Mytilus"
383,"A","1","73296","79452","Nucella lima","Mytilus"
383,"A","1","167279","79452","Hemilepidotus hemilepidotus","Mytilus"
383,"A","1","167196","79452","Cottidae","Mytilus"
383,"A","1","157274","79452","Pycnopodia helianthoides","Mytilus"
383,"A","1","73295","79452","Nucella emarginata","Mytilus"
383,"A","1","73727","79452","Buccinum","Mytilus"
383,"A","1","98435","79452","Pugettia","Mytilus"
383,"A","1","97774","79452","Paguridae","Mytilus"
383,"A","1","san102","79452","Zooplankton complex","Mytilus"
383,"A","1","53963","79452","Platyhelminthes","Mytilus"
383,"A","1","52569","79452","Urticina","Mytilus"
383,"A","1","73017","79452","Fusitriton","Mytilus"
383,"A","1","167196","79500","Cottidae","Modiolus"
383,"A","1","98671","79500","Cancer","Modiolus"
383,"A","1","157224","79500","Evasterias troschelii","Modiolus"
383,"A","1","157274","79500","Pycnopodia helianthoides","Modiolus"
383,"A","1","157270","79792","Orthasterias koehleri","Pododesmus macrochisma"
383,"A","1","157274","79792","Pycnopodia helianthoides","Pododesmus macrochisma"
383,"A","1","157224","79792","Evasterias troschelii","Pododesmus macrochisma"
383,"A","1","557227","79792","Enteroctopus dofleini","Pododesmus macrochisma"
383,"A","1","157225","80866","Leptasterias","Clinocardium"
383,"A","1","167196","80866","Cottidae","Clinocardium"
383,"A","1","73727","80866","Buccinum","Clinocardium"
383,"A","1","73017","80866","Fusitriton","Clinocardium"
383,"A","1","157274","80866","Pycnopodia helianthoides","Clinocardium"
383,"A","1","98671","80866","Cancer","Clinocardium"
383,"A","1","98671","81464","Cancer","Protothaca staminea"
383,"A","1","157274","81464","Pycnopodia helianthoides","Protothaca staminea"
383,"A","1","52551","81464","Anthopleura","Protothaca staminea"
383,"A","1","72878","81464","Naticidae","Protothaca staminea"
383,"A","1","557227","81464","Enteroctopus dofleini","Protothaca staminea"
383,"A","1","157224","81464","Evasterias troschelii","Protothaca staminea"
383,"A","1","167196","81464","Cottidae","Protothaca staminea"
383,"A","1","98671","81760","Cancer","Hiatellidae"
383,"A","1","157224","81760","Evasterias troschelii","Hiatellidae"
383,"A","1","167196","81760","Cottidae","Hiatellidae"
383,"A","1","157325","81760","Ophiuroidea","Hiatellidae"
383,"A","1","157274","81760","Pycnopodia helianthoides","Hiatellidae"
383,"A","1","157225","81760","Leptasterias","Hiatellidae"
383,"A","1","157274","81910","Pycnopodia helianthoides","Entodesma"
383,"A","1","157270","81910","Orthasterias koehleri","Entodesma"
383,"A","1","157225","89592","Leptasterias","Chthamalus dalli"
383,"A","1","78979","89592","Katharina tunicata","Chthamalus dalli"
383,"A","1","73294","89592","Nucella lamellosa","Chthamalus dalli"
383,"A","1","57411","89592","Nemertea","Chthamalus dalli"
383,"A","1","568351","89592","Tectura scutum","Chthamalus dalli"
383,"A","1","157274","89592","Pycnopodia helianthoides","Chthamalus dalli"
383,"A","1","san102","89592","Zooplankton complex","Chthamalus dalli"
383,"A","1","73295","89592","Nucella emarginata","Chthamalus dalli"
383,"A","1","69731","89592","Lottia","Chthamalus dalli"
383,"A","1","73293","89592","Nucella canaliculata","Chthamalus dalli"
383,"A","1","157225","89609","Leptasterias","Balanus glandula"
383,"A","1","157274","89609","Pycnopodia helianthoides","Balanus glandula"
383,"A","1","73296","89609","Nucella lima","Balanus glandula"
383,"A","1","73295","89609","Nucella emarginata","Balanus glandula"
383,"A","1","157224","89609","Evasterias troschelii","Balanus glandula"
383,"A","1","73294","89609","Nucella lamellosa","Balanus glandula"
383,"A","1","57411","89609","Nemertea","Balanus glandula"
383,"A","1","san102","89609","Zooplankton complex","Balanus glandula"
383,"A","1","73293","89609","Nucella canaliculata","Balanus glandula"
383,"A","1","69731","89609","Lottia","Balanus glandula"
383,"A","1","568351","89609","Tectura scutum","Balanus glandula"
383,"A","1","52551","89609","Anthopleura","Balanus glandula"
383,"A","1","73296","89687","Nucella lima","Semibalanus balanoides"
383,"A","1","73294","89687","Nucella lamellosa","Semibalanus balanoides"
383,"A","1","98671","89687","Cancer","Semibalanus balanoides"
383,"A","1","157224","89687","Evasterias troschelii","Semibalanus balanoides"
383,"A","1","157969","89687","Strongylocentrotus droebachiensis","Semibalanus balanoides"
383,"A","1","557227","89688","Enteroctopus dofleini","Semibalanus cariosus"
383,"A","1","73293","89688","Nucella canaliculata","Semibalanus cariosus"
383,"A","1","73294","89688","Nucella lamellosa","Semibalanus cariosus"
383,"A","1","157274","89688","Pycnopodia helianthoides","Semibalanus cariosus"
383,"A","1","52551","89688","Anthopleura","Semibalanus cariosus"
383,"A","1","57411","89688","Nemertea","Semibalanus cariosus"
383,"A","1","73296","89688","Nucella lima","Semibalanus cariosus"
383,"A","1","157225","89688","Leptasterias","Semibalanus cariosus"
383,"A","1","73295","89688","Nucella emarginata","Semibalanus cariosus"
383,"A","1","69731","89688","Lottia","Semibalanus cariosus"
383,"A","1","157224","89688","Evasterias troschelii","Semibalanus cariosus"
383,"A","1","568351","89688","Tectura scutum","Semibalanus cariosus"
383,"A","1","167196","92283","Cottidae","Sphaeromatidae"
383,"A","1","167279","92283","Hemilepidotus hemilepidotus","Sphaeromatidae"
383,"A","1","164457","92283","Gobiesocidae","Sphaeromatidae"
383,"A","1","san334","92283","Gunnel Prickleback complex","Sphaeromatidae"
383,"A","1","san102","92283","Zooplankton complex","Sphaeromatidae"
383,"A","1","san334","92564","Gunnel Prickleback complex","Idoteidae"
383,"A","1","167196","92564","Cottidae","Idoteidae"
383,"A","1","164457","92564","Gobiesocidae","Idoteidae"
383,"A","1","57411","92564","Nemertea","Idoteidae"
383,"A","1","98435","92564","Pugettia","Idoteidae"
383,"A","1","98435","93294","Pugettia","Amphipoda"
383,"A","1","96746","93294","Hippolytidae","Amphipoda"
383,"A","1","157274","93294","Pycnopodia helianthoides","Amphipoda"
383,"A","1","98671","93294","Cancer","Amphipoda"
383,"A","1","52737","93294","Metridium senile","Amphipoda"
383,"A","1","57411","93294","Nemertea","Amphipoda"
383,"A","1","164457","93294","Gobiesocidae","Amphipoda"
383,"A","1","san102","93294","Zooplankton complex","Amphipoda"
383,"A","1","73727","93294","Buccinum","Amphipoda"
383,"A","1","93294","93294","Amphipoda","Amphipoda"
383,"A","1","171672","93294","Ammodytes hexapterus","Amphipoda"
383,"A","1","65870","93294","Nereididae","Amphipoda"
383,"A","1","167279","93294","Hemilepidotus hemilepidotus","Amphipoda"
383,"A","1","166365","93294","Gasterosteus aculeatus","Amphipoda"
383,"A","1","53963","93294","Platyhelminthes","Amphipoda"
383,"A","1","san334","93294","Gunnel Prickleback complex","Amphipoda"
383,"A","1","157325","93294","Ophiuroidea","Amphipoda"
383,"A","1","48739","93294","Hydrozoa","Amphipoda"
383,"A","1","170919","93294","Trichodon trichodon","Amphipoda"
383,"A","1","167196","93294","Cottidae","Amphipoda"
383,"A","1","52562","93294","Epiactis","Amphipoda"
383,"A","1","52551","93294","Anthopleura","Amphipoda"
383,"A","1","162029","93294","Hypomesus","Amphipoda"
383,"A","1","san334","95392","Gunnel Prickleback complex","Caprella"
383,"A","1","167196","95392","Cottidae","Caprella"
383,"A","1","52562","95392","Epiactis","Caprella"
383,"A","1","48739","95392","Hydrozoa","Caprella"
383,"A","1","57411","95392","Nemertea","Caprella"
383,"A","1","san102","96746","Zooplankton complex","Hippolytidae"
383,"A","1","167196","96746","Cottidae","Hippolytidae"
383,"A","1","san334","96746","Gunnel Prickleback complex","Hippolytidae"
383,"A","1","98671","97774","Cancer","Paguridae"
383,"A","1","san334","97774","Gunnel Prickleback complex","Paguridae"
383,"A","1","157274","97774","Pycnopodia helianthoides","Paguridae"
383,"A","1","167279","97774","Hemilepidotus hemilepidotus","Paguridae"
383,"A","1","52551","97774","Anthopleura","Paguridae"
383,"A","1","97774","97774","Paguridae","Paguridae"
383,"A","1","162029","97774","Hypomesus","Paguridae"
383,"A","1","167196","97774","Cottidae","Paguridae"
383,"A","1","san102","97774","Zooplankton complex","Paguridae"
383,"A","1","157225","97774","Leptasterias","Paguridae"
383,"A","1","167279","97922","Hemilepidotus hemilepidotus","Hapalogaster"
383,"A","1","557227","97922","Enteroctopus dofleini","Hapalogaster"
383,"A","1","167196","97922","Cottidae","Hapalogaster"
383,"A","1","167196","98432","Cottidae","Mimulus"
383,"A","1","57411","98435","Nemertea","Pugettia"
383,"A","1","48739","98435","Hydrozoa","Pugettia"
383,"A","1","98671","98435","Cancer","Pugettia"
383,"A","1","557227","98435","Enteroctopus dofleini","Pugettia"
383,"A","1","167279","98435","Hemilepidotus hemilepidotus","Pugettia"
383,"A","1","167196","98435","Cottidae","Pugettia"
383,"A","1","52551","98435","Anthopleura","Pugettia"
383,"A","1","164457","98435","Gobiesocidae","Pugettia"
383,"A","1","157969","98435","Strongylocentrotus droebachiensis","Pugettia"
383,"A","1","52569","98663","Urticina","Telmessus cheiragonus"
383,"A","1","557227","98663","Enteroctopus dofleini","Telmessus cheiragonus"
383,"A","1","167196","98663","Cottidae","Telmessus cheiragonus"
383,"A","1","57411","98671","Nemertea","Cancer"
383,"A","1","52551","98671","Anthopleura","Cancer"
383,"A","1","73727","98671","Buccinum","Cancer"
383,"A","1","167196","98671","Cottidae","Cancer"
383,"A","1","98671","98671","Cancer","Cancer"
383,"A","1","557227","98671","Enteroctopus dofleini","Cancer"
383,"A","1","157274","98671","Pycnopodia helianthoides","Cancer"
383,"A","1","164457","98671","Gobiesocidae","Cancer"
383,"A","1","167279","san102","Hemilepidotus hemilepidotus","Zooplankton complex"
383,"A","1","89592","san102","Chthamalus dalli","Zooplankton complex"
383,"A","1","157325","san102","Ophiuroidea","Zooplankton complex"
383,"A","1","96746","san102","Hippolytidae","Zooplankton complex"
383,"A","1","155471","san102","Gymnolaemata","Zooplankton complex"
383,"A","1","79792","san102","Pododesmus macrochisma","Zooplankton complex"
383,"A","1","san267","san102","Phytoplankton complex","Zooplankton complex"
383,"A","1","52569","san102","Urticina","Zooplankton complex"
383,"A","1","89688","san102","Semibalanus cariosus","Zooplankton complex"
383,"A","1","48396","san102","Halichondria panicea","Zooplankton complex"
383,"A","1","167196","san102","Cottidae","Zooplankton complex"
383,"A","1","47771","san102","Haliclona","Zooplankton complex"
383,"A","1","san102","san102","Zooplankton complex","Zooplankton complex"
383,"A","1","171672","san102","Ammodytes hexapterus","Zooplankton complex"
383,"A","1","65870","san102","Nereididae","Zooplankton complex"
383,"A","1","70395","san102","Littorina","Zooplankton complex"
383,"A","1","166365","san102","Gasterosteus aculeatus","Zooplankton complex"
383,"A","1","57411","san102","Nemertea","Zooplankton complex"
383,"A","1","79500","san102","Modiolus","Zooplankton complex"
383,"A","1","81910","san102","Entodesma","Zooplankton complex"
383,"A","1","52551","san102","Anthopleura","Zooplankton complex"
383,"A","1","48739","san102","Hydrozoa","Zooplankton complex"
383,"A","1","97774","san102","Paguridae","Zooplankton complex"
383,"A","1","78979","san102","Katharina tunicata","Zooplankton complex"
383,"A","1","164457","san102","Gobiesocidae","Zooplankton complex"
383,"A","1","159300","san102","Styela","Zooplankton complex"
383,"A","1","89687","san102","Semibalanus balanoides","Zooplankton complex"
383,"A","1","san334","san102","Gunnel Prickleback complex","Zooplankton complex"
383,"A","1","170919","san102","Trichodon trichodon","Zooplankton complex"
383,"A","1","656266","san102","Balanus nubilus","Zooplankton complex"
383,"A","1","158187","san102","Eupentacta","Zooplankton complex"
383,"A","1","92564","san102","Idoteidae","Zooplankton complex"
383,"A","1","162029","san102","Hypomesus","Zooplankton complex"
383,"A","1","93294","san102","Amphipoda","Zooplankton complex"
383,"A","1","78980","san102","Mopalia","Zooplankton complex"
383,"A","1","95392","san102","Caprella","Zooplankton complex"
383,"A","1","80866","san102","Clinocardium","Zooplankton complex"
383,"A","1","555671","san102","Sabellida","Zooplankton complex"
383,"A","1","73727","san102","Buccinum","Zooplankton complex"
383,"A","1","53963","san102","Platyhelminthes","Zooplankton complex"
383,"A","1","89609","san102","Balanus glandula","Zooplankton complex"
383,"A","1","79452","san102","Mytilus","Zooplankton complex"
383,"A","1","52737","san102","Metridium senile","Zooplankton complex"
383,"A","1","156829","san102","Terebratalia transversa","Zooplankton complex"
383,"A","1","68076","san102","Sabellidae","Zooplankton complex"
383,"A","1","159446","san102","Pyura","Zooplankton complex"
383,"A","1","81760","san102","Hiatellidae","Zooplankton complex"
383,"A","1","72600","san102","Trichotropis cancellata","Zooplankton complex"
383,"A","1","81464","san102","Protothaca staminea","Zooplankton complex"
383,"A","1","98671","san102","Cancer","Zooplankton complex"
383,"A","1","92564","san12","Idoteidae","Mastocarpus papillatus"
383,"A","1","70395","san12","Littorina","Mastocarpus papillatus"
383,"A","1","69794","san12","Trochidae","Mastocarpus papillatus"
383,"A","1","79032","san12","Cryptochiton stelleri","Mastocarpus papillatus"
383,"A","1","san334","san12","Gunnel Prickleback complex","Mastocarpus papillatus"
383,"A","1","70370","san12","Lacuna","Mastocarpus papillatus"
383,"A","1","69731","san12","Lottia","Mastocarpus papillatus"
383,"A","1","78980","san12","Mopalia","Mastocarpus papillatus"
383,"A","1","568351","san12","Tectura scutum","Mastocarpus papillatus"
383,"A","1","93294","san12","Amphipoda","Mastocarpus papillatus"
383,"A","1","69794","san14","Trochidae","Mazzaella"
383,"A","1","78979","san14","Katharina tunicata","Mazzaella"
383,"A","1","70395","san14","Littorina","Mazzaella"
383,"A","1","69731","san14","Lottia","Mazzaella"
383,"A","1","93294","san14","Amphipoda","Mazzaella"
383,"A","1","93294","san21","Amphipoda","Neorhodomela"
383,"A","1","92564","san21","Idoteidae","Neorhodomela"
383,"A","1","70395","san21","Littorina","Neorhodomela"
383,"A","1","78979","san21","Katharina tunicata","Neorhodomela"
383,"A","1","70370","san21","Lacuna","Neorhodomela"
383,"A","1","78980","san252","Mopalia","Brown crust complex"
383,"A","1","568351","san252","Tectura scutum","Brown crust complex"
383,"A","1","69731","san252","Lottia","Brown crust complex"
383,"A","1","70395","san252","Littorina","Brown crust complex"
383,"A","1","69794","san252","Trochidae","Brown crust complex"
383,"A","1","78979","san252","Katharina tunicata","Brown crust complex"
383,"A","1","568351","san262","Tectura scutum","Crustose coralline algae complex"
383,"A","1","69662","san262","Acmaea mitra","Crustose coralline algae complex"
383,"A","1","69794","san262","Trochidae","Crustose coralline algae complex"
383,"A","1","69731","san262","Lottia","Crustose coralline algae complex"
383,"A","1","78980","san262","Mopalia","Crustose coralline algae complex"
383,"A","1","78897","san262","Tonicella","Crustose coralline algae complex"
383,"A","1","157969","san262","Strongylocentrotus droebachiensis","Crustose coralline algae complex"
383,"A","1","78979","san262","Katharina tunicata","Crustose coralline algae complex"
383,"A","1","70395","san262","Littorina","Crustose coralline algae complex"
383,"A","1","98671","san266","Cancer","Detritus complex"
383,"A","1","72600","san266","Trichotropis cancellata","Detritus complex"
383,"A","1","156829","san266","Terebratalia transversa","Detritus complex"
383,"A","1","158191","san266","Cucumaria","Detritus complex"
383,"A","1","157274","san266","Pycnopodia helianthoides","Detritus complex"
383,"A","1","san334","san266","Gunnel Prickleback complex","Detritus complex"
383,"A","1","47771","san266","Haliclona","Detritus complex"
383,"A","1","89592","san266","Chthamalus dalli","Detritus complex"
383,"A","1","157152","san266","Henricia","Detritus complex"
383,"A","1","78819","san266","Leptochiton rugatus","Detritus complex"
383,"A","1","159300","san266","Styela","Detritus complex"
383,"A","1","81910","san266","Entodesma","Detritus complex"
383,"A","1","52562","san266","Epiactis","Detritus complex"
383,"A","1","568351","san266","Tectura scutum","Detritus complex"
383,"A","1","89688","san266","Semibalanus cariosus","Detritus complex"
383,"A","1","79792","san266","Pododesmus macrochisma","Detritus complex"
383,"A","1","52737","san266","Metridium senile","Detritus complex"
383,"A","1","92564","san266","Idoteidae","Detritus complex"
383,"A","1","48739","san266","Hydrozoa","Detritus complex"
383,"A","1","70370","san266","Lacuna","Detritus complex"
383,"A","1","79452","san266","Mytilus","Detritus complex"
383,"A","1","656266","san266","Balanus nubilus","Detritus complex"
383,"A","1","48396","san266","Halichondria panicea","Detritus complex"
383,"A","1","89687","san266","Semibalanus balanoides","Detritus complex"
383,"A","1","95392","san266","Caprella","Detritus complex"
383,"A","1","73727","san266","Buccinum","Detritus complex"
383,"A","1","154883","san266","Phascolosomatidae","Detritus complex"
383,"A","1","96746","san266","Hippolytidae","Detritus complex"
